repo_name,microservice_version,has_paths,error_name,error_code,error_message
self-assessment-accounts-api,v1,True,RangeToDateBeforeFromDateError,RANGE_TO_DATE_BEFORE_FROM_DATE,The To date must be after the From date
self-assessment-accounts-api,v1,True,NotFoundError,MATCHING_RESOURCE_NOT_FOUND,Matching resource not found
self-assessment-accounts-api,v1,True,CodingOutNotFoundError,MATCHING_RESOURCE_NOT_FOUND,Coding out amounts could not be found for the supplied nino and taxYear
self-assessment-accounts-api,v1,True,NoTransactionDetailsFoundError,NO_DETAILS_FOUND,No transaction details found
self-assessment-accounts-api,v1,True,DownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
self-assessment-accounts-api,v1,True,BadRequestError,INVALID_REQUEST,Invalid request
self-assessment-accounts-api,v1,True,BVRError,BUSINESS_ERROR,Business validation error
self-assessment-accounts-api,v1,True,ServiceUnavailableError,SERVICE_UNAVAILABLE,Internal server error
self-assessment-accounts-api,v1,True,UnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client and/or agent is not authorised
self-assessment-accounts-api,v1,True,InvalidBearerTokenError,UNAUTHORIZED,Bearer token is missing or not authorized
self-assessment-accounts-api,v1,True,InvalidAcceptHeaderError,ACCEPT_HEADER_INVALID,The accept header is missing or invalid
self-assessment-accounts-api,v1,True,UnsupportedVersionError,NOT_FOUND,The requested resource could not be found
self-assessment-accounts-api,v1,True,InvalidBodyTypeError,INVALID_BODY_TYPE,Expecting text/json or application/json body
self-assessment-biss-api,v1,False,NinoFormatError,FORMAT_NINO,The provided NINO is invalid
self-assessment-biss-api,v1,False,TaxYearFormatError,FORMAT_TAX_YEAR,The provided tax year is invalid
self-assessment-biss-api,v1,False,SelfEmploymentIdFormatError,FORMAT_SELF_EMPLOYMENT_ID,The supplied self-employment ID format is invalid
self-assessment-biss-api,v1,False,TypeOfBusinessFormatError,FORMAT_TYPE_OF_BUSINESS,The provided type of business is invalid
self-assessment-biss-api,v1,False,BusinessIdFormatError,FORMAT_BUSINESS_ID,The provided Business ID is invalid
self-assessment-biss-api,v1,False,RuleIncorrectOrEmptyBodyError,RULE_INCORRECT_OR_EMPTY_BODY_SUBMITTED,An empty or non-matching body was submitted
self-assessment-biss-api,v1,False,NotFoundError,MATCHING_RESOURCE_NOT_FOUND,Matching resource not found
self-assessment-biss-api,v1,False,DownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
self-assessment-biss-api,v1,False,BadRequestError,INVALID_REQUEST,Invalid request
self-assessment-biss-api,v1,False,BVRError,BUSINESS_ERROR,Business validation error
self-assessment-biss-api,v1,False,ServiceUnavailableError,SERVICE_UNAVAILABLE,Internal server error
self-assessment-biss-api,v1,False,UnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client and/or agent is not authorised
self-assessment-biss-api,v1,False,InvalidBearerTokenError,UNAUTHORIZED,Bearer token is missing or not authorized
self-assessment-biss-api,v1,False,InvalidAcceptHeaderError,ACCEPT_HEADER_INVALID,The accept header is missing or invalid
self-assessment-biss-api,v1,False,UnsupportedVersionError,NOT_FOUND,The requested resource could not be found
self-assessment-biss-api,v1,False,InvalidBodyTypeError,INVALID_BODY_TYPE,Expecting text/json or application/json body
self-assessment-bsas-api,v1,True,NinoFormatError,FORMAT_NINO,The provided NINO is invalid
self-assessment-bsas-api,v1,True,TaxYearFormatError,FORMAT_TAX_YEAR,The provided tax year is invalid
self-assessment-bsas-api,v1,True,FormatAdjustmentValueError,FORMAT_ADJUSTMENT_VALUE,
self-assessment-bsas-api,v1,True,SelfEmploymentIdFormatError,FORMAT_SELF_EMPLOYMENT_ID,The supplied self-employment ID format is invalid
self-assessment-bsas-api,v1,True,BsasIdFormatError,FORMAT_BSAS_ID,The format of the BSAS ID is invalid
self-assessment-bsas-api,v1,True,RuleIncorrectOrEmptyBodyError,RULE_INCORRECT_OR_EMPTY_BODY_SUBMITTED,An empty or non-matching body was submitted
self-assessment-bsas-api,v1,True,RuleAccountingPeriodNotEndedError,RULE_ACCOUNTING_PERIOD_NOT_ENDED,The accounting period has not yet ended
self-assessment-bsas-api,v1,True,RulePeriodicDataIncompleteError,RULE_PERIODIC_DATA_INCOMPLETE,One or more periodic updates missing for this accounting period
self-assessment-bsas-api,v1,True,RuleNoAccountingPeriodError,RULE_NO_ACCOUNTING_PERIOD,The accounting period given does not exist
self-assessment-bsas-api,v1,True,RuleTypeOfBusinessError,RULE_TYPE_OF_BUSINESS_INCORRECT,The submission is for a different type of business
self-assessment-bsas-api,v1,True,RuleSummaryStatusInvalid,RULE_SUMMARY_STATUS_INVALID,Periodic data has changed. Request a new summary
self-assessment-bsas-api,v1,True,RuleSummaryStatusSuperseded,RULE_SUMMARY_STATUS_SUPERSEDED,A newer summary calculation exists for this accounting period
self-assessment-bsas-api,v1,True,RuleBsasAlreadyAdjusted,RULE_BSAS_ALREADY_ADJUSTED,A summary may only be adjusted once. Request a new summary
self-assessment-bsas-api,v1,True,RuleNoAdjustmentsMade,RULE_NO_ADJUSTMENTS_MADE,An adjusted summary calculation does not exist
self-assessment-bsas-api,v1,True,RuleNotUkProperty,RULE_NOT_UK_PROPERTY,The summary calculation requested is not for a UK property business
self-assessment-bsas-api,v1,True,RuleNotSelfEmployment,RULE_NOT_SELF_EMPLOYMENT,The summary calculation requested is not for a self-employment business
self-assessment-bsas-api,v1,True,RuleIncorrectPropertyAdjusted,RULE_INCORRECT_PROPERTY_ADJUSTED,An adjustment has been made to an incorrect property type. Re-trigger an adjustable summary for this BSAS ID to correct
self-assessment-bsas-api,v1,True,RuleErrorPropertyAdjusted,RULE_UK_PROPERTY_ADJUSTED,A UK Property business type was adjusted. Re-trigger an adjustable summary for the affected UK Property business to correct
self-assessment-bsas-api,v1,True,RuleAdjustmentRangeInvalid,RULE_RANGE_INVALID,
self-assessment-bsas-api,v1,True,NotFoundError,MATCHING_RESOURCE_NOT_FOUND,Matching resource not found
self-assessment-bsas-api,v1,True,DownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
self-assessment-bsas-api,v1,True,BadRequestError,INVALID_REQUEST,Invalid request
self-assessment-bsas-api,v1,True,BVRError,BUSINESS_ERROR,Business validation error
self-assessment-bsas-api,v1,True,ServiceUnavailableError,SERVICE_UNAVAILABLE,Internal server error
self-assessment-bsas-api,v1,True,UnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client and/or agent is not authorised
self-assessment-bsas-api,v1,True,InvalidBearerTokenError,UNAUTHORIZED,Bearer token is missing or not authorized
self-assessment-bsas-api,v1,True,InvalidAcceptHeaderError,ACCEPT_HEADER_INVALID,The accept header is missing or invalid
self-assessment-bsas-api,v1,True,UnsupportedVersionError,NOT_FOUND,The requested resource could not be found
self-assessment-bsas-api,v1,True,InvalidBodyTypeError,INVALID_BODY_TYPE,Expecting text/json or application/json body
self-assessment-bsas-api,v2,True,NinoFormatError,FORMAT_NINO,The provided NINO is invalid
self-assessment-bsas-api,v2,True,TaxYearFormatError,FORMAT_TAX_YEAR,The provided tax year is invalid
self-assessment-bsas-api,v2,True,FormatAdjustmentValueError,FORMAT_ADJUSTMENT_VALUE,The format of the adjustment value is invalid
self-assessment-bsas-api,v2,True,BsasIdFormatError,FORMAT_BSAS_ID,The format of the BSAS ID is invalid
self-assessment-bsas-api,v2,True,BusinessIdFormatError,FORMAT_BUSINESS_ID,The supplied business ID is invalid
self-assessment-bsas-api,v2,True,CountryCodeFormatError,FORMAT_COUNTRY_CODE,The provided Country code is invalid
self-assessment-bsas-api,v2,True,RuleIncorrectOrEmptyBodyError,RULE_INCORRECT_OR_EMPTY_BODY_SUBMITTED,An empty or non-matching body was submitted
self-assessment-bsas-api,v2,True,RuleAccountingPeriodNotEndedError,RULE_ACCOUNTING_PERIOD_NOT_ENDED,The accounting period has not yet ended
self-assessment-bsas-api,v2,True,RulePeriodicDataIncompleteError,RULE_PERIODIC_DATA_INCOMPLETE,One or more periodic updates missing for this accounting period
self-assessment-bsas-api,v2,True,RuleNoAccountingPeriodError,RULE_NO_ACCOUNTING_PERIOD,The accounting period given does not exist
self-assessment-bsas-api,v2,True,RuleTypeOfBusinessError,RULE_TYPE_OF_BUSINESS_INCORRECT,The submission is for a different type of business
self-assessment-bsas-api,v2,True,RuleSummaryStatusInvalid,RULE_SUMMARY_STATUS_INVALID,Periodic data has changed. Request a new summary
self-assessment-bsas-api,v2,True,RuleSummaryStatusSuperseded,RULE_SUMMARY_STATUS_SUPERSEDED,A newer summary calculation exists for this accounting period
self-assessment-bsas-api,v2,True,RuleBsasAlreadyAdjusted,RULE_BSAS_ALREADY_ADJUSTED,A summary may only be adjusted once. Request a new summary
self-assessment-bsas-api,v2,True,RuleNoAdjustmentsMade,RULE_NO_ADJUSTMENTS_MADE,An adjusted summary calculation does not exist
self-assessment-bsas-api,v2,True,RuleNotUkProperty,RULE_NOT_UK_PROPERTY,The summary calculation requested is not for a UK property business
self-assessment-bsas-api,v2,True,RuleNotForeignProperty,RULE_NOT_FOREIGN_PROPERTY,The summary calculation requested is not for a foreign property business
self-assessment-bsas-api,v2,True,RuleNotSelfEmployment,RULE_NOT_SELF_EMPLOYMENT,The summary calculation requested is not for a self-employment business
self-assessment-bsas-api,v2,True,RuleIncorrectPropertyAdjusted,RULE_INCORRECT_PROPERTY_ADJUSTED,An adjustment has been made to an incorrect property type. Re-trigger an adjustable summary for this BSAS ID to correct
self-assessment-bsas-api,v2,True,RuleAdjustmentRangeInvalid,RULE_RANGE_INVALID,Adjustment value falls outside accepted range
self-assessment-bsas-api,v2,True,NotFoundError,MATCHING_RESOURCE_NOT_FOUND,Matching resource not found
self-assessment-bsas-api,v2,True,DownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
self-assessment-bsas-api,v2,True,BadRequestError,INVALID_REQUEST,Invalid request
self-assessment-bsas-api,v2,True,BVRError,BUSINESS_ERROR,Business validation error
self-assessment-bsas-api,v2,True,ServiceUnavailableError,SERVICE_UNAVAILABLE,Internal server error
self-assessment-bsas-api,v2,True,UnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client or agent is not authorised
self-assessment-bsas-api,v2,True,InvalidBearerTokenError,UNAUTHORIZED,Bearer token is missing or not authorized
self-assessment-bsas-api,v2,True,InvalidAcceptHeaderError,ACCEPT_HEADER_INVALID,The accept header is missing or invalid
self-assessment-bsas-api,v2,True,UnsupportedVersionError,NOT_FOUND,The requested resource could not be found
self-assessment-bsas-api,v2,True,InvalidBodyTypeError,INVALID_BODY_TYPE,Expecting text/json or application/json body
self-employment-business-api,v1,True,NinoFormatError,FORMAT_NINO,The provided NINO is invalid
self-employment-business-api,v1,True,TaxYearFormatError,FORMAT_TAX_YEAR,The provided tax year is invalid
self-employment-business-api,v1,True,BusinessIdFormatError,FORMAT_BUSINESS_ID,The provided Business ID is invalid
self-employment-business-api,v1,True,PeriodIdFormatError,FORMAT_PERIOD_ID,The provided Period ID is invalid
self-employment-business-api,v1,True,ValueFormatError,FORMAT_VALUE,One or more monetary fields are invalid
self-employment-business-api,v1,True,FromDateFormatError,FORMAT_FROM_DATE,The provided From date is invalid
self-employment-business-api,v1,True,ToDateFormatError,FORMAT_TO_DATE,The provided To date is invalid
self-employment-business-api,v1,True,RuleTaxYearNotSupportedError,RULE_TAX_YEAR_NOT_SUPPORTED,The tax year specified is before the minimum tax year value
self-employment-business-api,v1,True,RuleTaxYearRangeInvalidError,RULE_TAX_YEAR_RANGE_INVALID,The Tax year range is invalid
self-employment-business-api,v1,True,RuleOverlappingPeriod,RULE_OVERLAPPING_PERIOD,Period summary overlaps with any of the existing period summaries
self-employment-business-api,v1,True,RuleMisalignedPeriod,RULE_MISALIGNED_PERIOD,Period summary is not within the accounting period
self-employment-business-api,v1,True,RuleNotContiguousPeriod,RULE_NOT_CONTIGUOUS_PERIOD,Period summaries are not contiguous
self-employment-business-api,v1,True,RuleNotAllowedConsolidatedExpenses,RULE_NOT_ALLOWED_CONSOLIDATED_EXPENSES,Consolidated expenses are not allowed if the accumulative turnover amount exceeds the threshold
self-employment-business-api,v1,True,RuleToDateBeforeFromDateError,RULE_TO_DATE_BEFORE_FROM_DATE,The To date cannot be earlier than the From date
self-employment-business-api,v1,True,RuleBothExpensesSuppliedError,RULE_BOTH_EXPENSES_SUPPLIED,Both expenses and consolidatedExpenses can not be present at the same time
self-employment-business-api,v1,True,RuleIncorrectOrEmptyBodyError,RULE_INCORRECT_OR_EMPTY_BODY_SUBMITTED,An empty or non-matching body was submitted
self-employment-business-api,v1,True,NotFoundError,MATCHING_RESOURCE_NOT_FOUND,Matching resource not found
self-employment-business-api,v1,True,DownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
self-employment-business-api,v1,True,BadRequestError,INVALID_REQUEST,Invalid request
self-employment-business-api,v1,True,BVRError,BUSINESS_ERROR,Business validation error
self-employment-business-api,v1,True,ServiceUnavailableError,SERVICE_UNAVAILABLE,Internal server error
self-employment-business-api,v1,True,UnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client and/or agent is not authorised
self-employment-business-api,v1,True,InvalidBearerTokenError,UNAUTHORIZED,Bearer token is missing or not authorized
self-employment-business-api,v1,True,InvalidAcceptHeaderError,ACCEPT_HEADER_INVALID,The accept header is missing or invalid
self-employment-business-api,v1,True,UnsupportedVersionError,NOT_FOUND,The requested resource could not be found
self-employment-business-api,v1,True,InvalidBodyTypeError,INVALID_BODY_TYPE,Expecting text/json or application/json body
vat-api,v1,False,FinancialDataInvalidDateFromError,DATE_FROM_INVALID,Invalid date from
vat-api,v1,False,FinancialDataInvalidDateToError,DATE_TO_INVALID,Invalid date to
vat-api,v1,False,FinancialDataInvalidDateRangeError,DATE_RANGE_INVALID,"Invalid date range, must be 365 days or less"
vat-api,v1,False,InvalidDataError,INVALID_DATA,"The provided data is failed validation, contains invalid data"
vat-api,v1,False,NrsError,NRS_SUBMISSION_FAILURE,The submission to NRS from MDTP failed
vat-api,v1,False,VrnFormatError,VRN_INVALID,The provided Vrn is invalid
vat-api,v1,False,VrnFormatErrorDes,VRN_INVALID,The provided VRN is invalid
vat-api,v1,False,RuleIncorrectOrEmptyBodyError,RULE_INCORRECT_OR_EMPTY_BODY_SUBMITTED,An empty or non-matching body was submitted
vat-api,v1,False,RuleInsolventTraderError,RULE_INSOLVENT_TRADER,The remote endpoint has indicated that the Trader is insolvent
vat-api,v1,False,NotFoundError,MATCHING_RESOURCE_NOT_FOUND,Matching resource not found
vat-api,v1,False,DownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
vat-api,v1,False,BadRequestError,INVALID_REQUEST,Invalid request
vat-api,v1,False,BVRError,BUSINESS_ERROR,Business validation error
vat-api,v1,False,ServiceUnavailableError,SERVICE_UNAVAILABLE,Internal server error
vat-api,v1,False,UnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client and/or agent is not authorised
vat-api,v1,False,InvalidBearerTokenError,UNAUTHORIZED,Bearer token is missing or not authorized
vat-api,v1,False,LegacyUnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client and/or agent is not authorised.
vat-api,v1,False,ForbiddenDownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
vat-api,v1,False,InvalidAcceptHeaderError,ACCEPT_HEADER_INVALID,The accept header is missing or invalid
vat-api,v1,False,UnsupportedVersionError,NOT_FOUND,The requested resource could not be found
vat-api,v1,False,InvalidBodyTypeError,INVALID_BODY_TYPE,Expecting text/json or application/json body
vat-api,v1,False,LegacyNotFoundError,NOT_FOUND,The remote endpoint has indicated that no data can be found
vat-api,v1,False,RuleDateRangeTooLargeError,DATE_RANGE_TOO_LARGE,The date of the requested return cannot be further than four years from the current date.
vat-api,v1,False,InvalidDateToErrorDes,DATE_TO_INVALID,The provided to date is invalid
vat-api,v1,False,InvalidDateFromErrorDes,DATE_FROM_INVALID,The provided from date is invalid
vat-api,v1,False,TaxPeriodNotEnded,TAX_PERIOD_NOT_ENDED,The remote endpoint has indicated that the submission is for a tax period that has not ended
vat-api,v1,False,DuplicateVatSubmission,DUPLICATE_SUBMISSION,The VAT return was already submitted for the given period.
vat-api,v1,False,InvalidFromError,INVALID_DATE_FROM,Invalid date from
vat-api,v1,False,InvalidToError,INVALID_DATE_TO,Invalid date to
vat-api,v1,False,InvalidStatusError,INVALID_STATUS,Invalid status
vat-api,v1,False,RuleDateRangeInvalidError,INVALID_DATE_RANGE,"Invalid date range, must be 366 days or less"
vat-api,v1,False,RuleMissingDateRangeError,MISSING_DATE_RANGE,Missing date range
vat-api,v1,False,RuleOBLDateRangeTooLargeError,DATE_RANGE_TOO_LARGE,The date of the requested return cannot be further than four years from the current date.
vat-api,v1,False,InvalidStatusErrorDes,INVALID_STATUS,"The provided data is failed validation, invalid status"
vat-api,v1,False,InvalidMonetaryValueError,INVALID_REQUEST,Invalid request
vat-api,v1,False,BodyPeriodKeyFormatError,PERIOD_KEY_INVALID,Invalid period key
vat-api,v1,False,InvalidJsonError,,"Invalid json, e.g. \"
vat-api,v1,False,VATNetValueRuleError,VAT_NET_VALUE,netVatDue should be the difference between the largest and the smallest values among totalVatDue and vatReclaimedCurrPeriod
vat-api,v1,False,VATTotalValueRuleError,VAT_TOTAL_VALUE,totalVatDue should be equal to the sum of vatDueSales and vatDueAcquisitions
vat-api,v1,False,FinalisedValueRuleError,NOT_FINALISED,User has not declared VAT return as final
vat-api,v1,False,StringFormatRuleError,INVALID_STRING_VALUE,"String with invalid type, e.g.\"
vat-api,v1,False,UnMappedPlayRuleError,UNMAPPED_PLAY_ERROR,error.expected.jsboolean
vat-api,v1,False,NumericFormatRuleError,INVALID_REQUEST,Invalid request
vat-api,v1,False,MandatoryFieldRuleError,INVALID_REQUEST,Invalid request
vat-api,v1,False,PeriodKeyFormatError,PERIOD_KEY_INVALID,Invalid period key
vat-api,v1,False,InvalidInputDataError,DATE_RANGE_TOO_LARGE,The date of the requested return cannot be further than four years from the current date.
vat-api,v1,False,PeriodKeyFormatErrorDesNotFound,PERIOD_KEY_INVALID,Invalid period key
vat-api,v1,False,PeriodKeyFormatErrorDes,PERIOD_KEY_INVALID,Invalid period key
vat-api,v1,False,EmptyNotFoundError,MATCHING_RESOURCE_NOT_FOUND,
